"id","name","image","modified","updated_by_id","listened_count"
"366","will.i.am","images/artists/image_z6OSNB1.jpg","15/10/2023 19:57:37.-1f+00","22","0"
"367","Лев Лещенко","images/artists/image_J28ftkq.jpg","16/10/2023 09:19:27.-1f+00","1","0"
"368","Владимир Винокур","images/artists/image_cMs4Vay.jpg","17/10/2023 04:48:35.-1f+00","1","0"
"369","Сергей Мазаев","images/artists/image_IhPK6bm.jpg","18/10/2023 09:42:57.-1f+00","1","0"
"370","Сергей Зверев","images/artists/image_JVriHV2.jpg","18/10/2023 09:59:04.-1f+00","1","0"
"371","Alicia Keys","images/artists/image_7zqCrRs.jpg","18/10/2023 23:34:41.-1f+00","22","0"
"413","Liquit Walker","images/artists/image_CfIxx0j.jpg","15/11/2023 05:08:29.-1f+00","1","0"
"373","Michael Jackson","images/artists/image_R3TxNZO.jpg","19/10/2023 09:30:17.-1f+00","22","0"
"374","Юлия Проскурякова","images/artists/image_rfXS5KU.jpg","21/10/2023 07:10:31.-1f+00","1","0"
"375","Мурзилки international","images/artists/image_SX0bow3.jpg","21/10/2023 09:27:54.-1f+00","1","0"
"376","Евгений Маргулис","images/artists/image_Y7mMdLu.jpg","21/10/2023 11:28:53.-1f+00","1","0"
"377","Руки Вверх!","images/artists/image_8YOZjxF.jpg","22/10/2023 08:59:06.-1f+00","1","0"
"378","Лесоповал","images/artists/image_WFNG8kI.jpg","23/10/2023 07:02:53.-1f+00","1","0"
"379","Гарик Сукачёв","images/artists/image_bvKNDaK.jpg","25/10/2023 12:14:27.-1f+00","1","0"
"380","Любаша","images/artists/image_r7wy5sC.jpg","30/10/2023 08:31:53.-1f+00","1","0"
"381","Максим Галкин","images/artists/image_wNuiaKL.jpg","30/10/2023 08:43:50.-1f+00","1","0"
"382","Drake","images/artists/image_ifiEqu5.jpg","30/10/2023 16:24:26.-1f+00","22","0"
"383","Siara","images/artists/image_LeX9Ara.jpg","1/11/2023 11:10:37.-1f+00","22","0"
"384","Jamie Foxx","images/artists/image_koAq1oF.jpg","1/11/2023 11:16:00.-1f+00","22","0"
"385","T-Pain","images/artists/image_P5LJj5N.jpg","1/11/2023 11:30:28.-1f+00","22","0"
"386","Chris Cornell","images/artists/image_C2AwWz6.jpg","1/11/2023 11:40:39.-1f+00","22","0"
"361","Justin Timberlake","images/artists/image_W9ZeMi4.jpg","1/11/2023 11:53:44.-1f+00","22","0"
"387","Rihanna","images/artists/image_m3RGhFo.jpg","1/11/2023 12:02:51.-1f+00","22","0"
"388","Madonna","images/artists/image_x7hOwUO.jpg","1/11/2023 12:22:29.-1f+00","22","0"
"389","Esmée Denters","images/artists/image_qvhSZcq.jpg","1/11/2023 12:31:13.-1f+00","22","0"
"398","Damian Marley","images/artists/image_WWBm6XM.jpg","7/11/2023 05:53:04.-1f+00","22","0"
"364","T.I.","images/artists/image_efdfejF.jpg","1/11/2023 12:34:53.-1f+00","22","0"
"390","Matt Morris","images/artists/image_dt7l882.jpg","1/11/2023 12:44:02.-1f+00","22","0"
"391","Ciara","images/artists/image_q4sJSLM.jpg","1/11/2023 13:32:08.-1f+00","22","0"
"392","50 Cent","images/artists/image_L01NXPa.jpg","1/11/2023 16:46:21.-1f+00","22","0"
"393","Duran Duran","images/artists/image_W8bHtTb.jpg","1/11/2023 18:42:17.-1f+00","22","0"
"394","Nelly","images/artists/image_A33CV9v.jpg","1/11/2023 19:32:14.-1f+00","22","0"
"395","Александр Марцинкевич","images/artists/image_KCfKrVC.jpg","4/11/2023 06:55:54.-1f+00","1","0"
"397","Bruno Mars","images/artists/image_MbHSFqx.jpg","6/11/2023 06:24:26.-1f+00","22","0"
"399","B.o.B","images/artists/image_AHKuscz.jpg","8/11/2023 06:35:23.-1f+00","22","0"
"414","Bibi Bourelly","images/artists/image_JiFgbn8.jpg","15/11/2023 05:10:09.-1f+00","24","0"
"400","CeeLo Green","images/artists/image_P7LvsuF.jpeg","8/11/2023 07:41:30.-1f+00","22","0"
"401","Александр Малинин","images/artists/image_CoyyQs9.jpg","8/11/2023 07:55:11.-1f+00","1","0"
"372","Chris Stapleton","images/artists/image_1qxlMYa.jpg","8/11/2023 09:37:51.-1f+00","22","0"
"402","Aaliyah","images/artists/image_Gy9vnSM.jpg","9/11/2023 10:26:39.-1f+00","22","0"
"403","Jacob Banks","images/artists/image_YkM1iK9.jpg","14/11/2023 06:13:17.-1f+00","24","0"
"404","3 Doors Down","images/artists/image_TWlmoP4.jpg","14/11/2023 06:47:23.-1f+00","22","0"
"405","Avelino","images/artists/image_DPuVv2I.jpg","14/11/2023 07:12:10.-1f+00","24","0"
"406","Maroon 5","images/artists/image_RpiJEeT.jpg","14/11/2023 08:10:49.-1f+00","24","0"
"407","Сацура","images/artists/image_JSEhn47.jpg","14/11/2023 08:49:14.-1f+00","1","0"
"408","Ramil'","images/artists/image_dD0r7YN.jpg","14/11/2023 09:10:12.-1f+00","25","0"
"409","Макс Лоренс","images/artists/image_8lVjAKB.jpg","14/11/2023 09:44:33.-1f+00","1","0"
"410","Lady Antebellum","images/artists/image_W8SE3Ia.jpg","14/11/2023 09:51:03.-1f+00","24","0"
"411","Christina Aguilera","images/artists/image_UgbZJWp.jpg","14/11/2023 10:05:07.-1f+00","24","0"
"412","Bob Seger","images/artists/image_0ktUpmd.jpg","14/11/2023 10:51:36.-1f+00","22","0"
"415","Frauenarzt","images/artists/image_Y0pKYIv.jpg","15/11/2023 05:22:37.-1f+00","1","0"
"416","Seinabo Sey","images/artists/image_icCYeaF.jpg","15/11/2023 05:58:12.-1f+00","24","0"
"417","Wiz Khalifa","images/artists/image_7rmMRwF.jpg","15/11/2023 07:20:57.-1f+00","24","0"
"418","SZA","images/artists/image_8DovmGg.jpg","15/11/2023 09:03:53.-1f+00","24","0"
"419","Julia Michaels","images/artists/image_ksLRWTa.jpg","15/11/2023 09:36:51.-1f+00","24","0"
"420","Lunchmoney Lewis","images/artists/image_F9dQJND.jpg","15/11/2023 09:48:26.-1f+00","24","0"
"421","A$AP Rocky","images/artists/image_3WVVvJX.jpg","15/11/2023 10:01:30.-1f+00","24","0"
"422","Shawn Mendes","images/artists/image_k6aYbRc.jpg","15/11/2023 10:13:57.-1f+00","22","0"
"423","Kendrick Lamar","images/artists/image_6bc3qiV.jpg","15/11/2023 10:56:47.-1f+00","24","0"
"424","MACAN","images/artists/image_Y8qfD1f.jpg","15/11/2023 12:51:04.-1f+00","25","0"
"425","The Weeknd","images/artists/image_9LzDRIQ.jpeg","16/11/2023 12:30:28.-1f+00","24","0"
"426","Daft Punk","images/artists/image_ImDZWvR.jpg","15/11/2023 16:07:55.-1f+00","22","0"
"427","Lana Del Rey","images/artists/image_tRIj840.jpg","15/11/2023 16:16:51.-1f+00","22","0"
"428","Cardi B","images/artists/image_dpFbqoC.jpg","16/11/2023 04:22:16.-1f+00","24","0"
"429","Gwen Stefani","images/artists/image_qq9iDBs.jpg","16/11/2023 04:44:20.-1f+00","24","0"
"430","Camila Cabello","images/artists/image_tk70FLU.jpg","16/11/2023 06:18:05.-1f+00","22","0"
"431","Mr. Probz","images/artists/image_Q2gKtsB.jpg","16/11/2023 07:48:01.-1f+00","24","0"
"432","Justin Bieber","images/artists/image_cDc95ZK.jpg","16/11/2023 08:30:01.-1f+00","22","0"
"433","Kameron Corvet","images/artists/image_QbFDZMI.jpg","16/11/2023 08:36:14.-1f+00","24","0"
"434","Action Bronson","images/artists/image_Ia05J7a.jpg","16/11/2023 09:00:48.-1f+00","24","0"
"435","JONY","images/artists/image_yohkhYQ.jpg","16/11/2023 10:31:35.-1f+00","22","0"
"436","Zak Abel","images/artists/image_s0QLahk.jpg","16/11/2023 11:06:00.-1f+00","24","0"
"437","Xcho","images/artists/image_FXJ20Pq.jpg","16/11/2023 11:55:42.-1f+00","25","0"
"438","HammAli & Navai","images/artists/image_FAq94h5.jpg","16/11/2023 12:08:28.-1f+00","25","0"
"439","Jakone","images/artists/image_83hFvuQ.jpg","16/11/2023 12:40:47.-1f+00","25","0"
"440","A.V.G","images/artists/image_vKpqbcF.jpg","16/11/2023 12:42:19.-1f+00","25","0"
"442","Wretch 32","images/artists/image_kzqlHUZ.jpg","17/11/2023 04:56:44.-1f+00","24","0"
"443","Lionel Richie","images/artists/image_9v9DNVS.jpg","17/11/2023 05:17:04.-1f+00","24","0"
"444","Blake Shelton","images/artists/image_HBwAsfz.jpg","17/11/2023 07:21:18.-1f+00","24","0"
"445","Rasmus Seebach","images/artists/image_tjfDOD0.jpg","17/11/2023 07:40:25.-1f+00","24","0"
"446","Darius Rucker","images/artists/image_5QFYq0a.jpg","17/11/2023 08:05:31.-1f+00","24","0"
"447","Little Big Town","images/artists/image_5miVxPr.jpg","17/11/2023 08:28:28.-1f+00","24","0"
"448","Kenny Chesney","images/artists/image_sCJ3uI1.jpg","17/11/2023 08:57:03.-1f+00","24","0"
"449","Rascal Flatts","images/artists/image_eG7aZ7s.jpg","17/11/2023 09:29:23.-1f+00","24","0"
"450","Jennifer Nettles","images/artists/image_IlUQi7D.jpg","17/11/2023 09:53:50.-1f+00","24","0"
"451","Sevara Nazarkhan","images/artists/image_0N18jrS.jpg","17/11/2023 09:58:34.-1f+00","1","0"
"452","Jill Johnson","images/artists/image_ot6GLZ4.jpg","17/11/2023 10:24:05.-1f+00","24","0"
"453","Shania Twain","images/artists/image_4FOqAaZ.jpg","17/11/2023 10:42:14.-1f+00","24","0"
"454","Billy Currington","images/artists/image_bGGUJko.jpg","17/11/2023 10:56:14.-1f+00","24","0"
"455","Kenny Rodgers","images/artists/image_PQr8EEH.jpg","17/11/2023 11:07:21.-1f+00","24","0"
"456","Willie Nelson","images/artists/image_4H2sHua.jpg","17/11/2023 11:22:45.-1f+00","24","0"
"457","Jimmy Buffett","images/artists/image_OEvU1B4.jpg","17/11/2023 11:31:41.-1f+00","24","0"
"458","Pixie Lott","images/artists/image_QzvL7Ff.jpg","17/11/2023 11:44:42.-1f+00","24","0"
"475","Алёна Омаргалиева","images/artists/image_DIr5igu.jpg","22/11/2023 05:51:06.-1f+00","1","0"
"441","Khalid","images/artists/image_CNDRG2A.jpeg","20/11/2023 04:26:39.-1f+00","22","0"
"459","Toots Thielemans","images/artists/image_SLsATy7.jpg","20/11/2023 04:46:54.-1f+00","24","0"
"460","Ne-Yo","images/artists/image_v3em0ws.jpg","20/11/2023 18:31:08.-1f+00","1","0"
"461","COSMOS girls","images/artists/image_AyfKLeX.jpg","21/11/2023 04:04:58.-1f+00","22","0"
"462","MARUV","images/artists/image_019OdvN.jpg","21/11/2023 06:00:15.-1f+00","22","0"
"463","Jamala","images/artists/image_TOzz3sy.jpg","21/11/2023 06:32:22.-1f+00","22","0"
"464","Maluma","images/artists/image_VWgosMx.jpg","21/11/2023 06:38:28.-1f+00","24","0"
"465","Big Som","images/artists/image_voKFTBn.jpg","21/11/2023 06:52:41.-1f+00","22","0"
"466","HIRO","images/artists/image_thaqxE3.jpg","21/11/2023 06:54:30.-1f+00","22","0"
"467","Jaman T","images/artists/image_W5kzvQE.jpg","21/11/2023 06:56:47.-1f+00","22","0"
"468","Tanir","images/artists/image_j6hBWBU.jpg","21/11/2023 06:58:10.-1f+00","22","0"
"469","Quavo","images/artists/image_iMGygux.jpg","21/11/2023 07:18:26.-1f+00","24","0"
"470","Swae Lee","images/artists/image_UR83Ps0.jpg","21/11/2023 07:51:55.-1f+00","24","0"
"471","Anitta","images/artists/image_nzoCN5H.jpg","21/11/2023 08:19:51.-1f+00","24","0"
"472","Da Gudda Jazz","images/artists/image_de0uk7N.jpg","21/11/2023 08:22:23.-1f+00","22","0"
"500","Алёна Петровская","images/artists/image_3KKzHgy.jpg","24/11/2023 05:47:29.-1f+00","1","0"
"474","ANNA ASTI","images/artists/image_ZgCKq2T.jpg","22/11/2023 05:23:40.-1f+00","22","0"
"476","Крип-а-крип","images/artists/image_wdROB4X.jpg","22/11/2023 06:00:10.-1f+00","1","0"
"477","Лион","images/artists/image_LLJLxdQ.jpg","22/11/2023 06:07:03.-1f+00","1","0"
"478","A Boogie wit da Hoodie","images/artists/image_MBLy6Yc.jpg","22/11/2023 06:42:21.-1f+00","23","0"
"479","Chance the Rapper","images/artists/image_otRjWtl.jpg","22/11/2023 06:46:28.-1f+00","23","0"
"480","Dave","images/artists/image_VEC01gu.jpg","22/11/2023 06:48:00.-1f+00","23","0"
"481","Ella Mai","images/artists/image_QLtY2aa.jpg","22/11/2023 06:52:42.-1f+00","23","0"
"482","H.E.R.","images/artists/image_uAkcgaX.jpg","22/11/2023 06:54:28.-1f+00","23","0"
"483","J Hus","images/artists/image_8HHN5Jc.jpg","22/11/2023 06:56:32.-1f+00","23","0"
"484","Meek Mill","images/artists/image_E56MVU0.jpg","22/11/2023 06:58:14.-1f+00","23","0"
"485","Paulo Londra","images/artists/image_Qla9QlB.jpg","22/11/2023 07:02:59.-1f+00","23","0"
"486","PnB Rock","images/artists/image_KVhdfbC.jpg","22/11/2023 07:04:47.-1f+00","23","0"
"487","Skrillex","images/artists/image_sjESnR1.jpg","22/11/2023 07:06:41.-1f+00","23","0"
"488","Stormzy","images/artists/image_BxF8XK2.jpg","22/11/2023 07:08:03.-1f+00","23","0"
"489","Travis Scott","images/artists/image_LL2wKRo.jpg","22/11/2023 07:11:13.-1f+00","23","0"
"490","Green Grey","images/artists/image_SbAYGCM.jpg","22/11/2023 07:13:56.-1f+00","1","0"
"491","Yebba","images/artists/image_VTAv6jV.jpg","22/11/2023 07:15:02.-1f+00","23","0"
"492","Young Thug","images/artists/image_nvv4GFb.jpg","22/11/2023 07:17:22.-1f+00","23","0"
"493","Idris & Leos","images/artists/image_ebAOKnx.jpeg","27/11/2023 08:02:14.-1f+00","22","0"
"473","Бумбокс","images/artists/image_1cET4eB.jpeg","22/11/2023 08:35:18.-1f+00","1","0"
"494","Kanye West","images/artists/image_nJMvDZ6.jpg","23/11/2023 04:36:10.-1f+00","24","0"
"495","M.I.A.","images/artists/image_JKy0Qrs.jpg","23/11/2023 06:02:45.-1f+00","24","0"
"496","Young Jeezy","images/artists/image_wdlP3bB.jpg","23/11/2023 08:54:25.-1f+00","1","0"
"497","Calvin Harris","images/artists/image_us9SyWB.jpg","23/11/2023 09:23:56.-1f+00","1","0"
"498","Эрика Лундмоен","images/artists/image_I01GmMD.jpg","23/11/2023 10:44:06.-1f+00","22","0"
"499","Imagine Dragon","images/artists/image_dnANIs3.jpg","23/11/2023 13:25:40.-1f+00","1","0"
"501","OneRepublic","images/artists/image_roeojEL.jpg","24/11/2023 07:32:33.-1f+00","24","0"
"502","Cassius","images/artists/image_JKfa7Ls.jpg","24/11/2023 09:01:35.-1f+00","24","0"
"503","Peter Gabriel","images/artists/image_8hA13CB.jpg","24/11/2023 09:32:19.-1f+00","24","0"
"504","Sting","images/artists/image_7rfDuST.jpg","24/11/2023 09:34:04.-1f+00","23","0"
"505","Chris Brown","images/artists/image_M1mRckj.jpg","24/11/2023 10:27:03.-1f+00","22","0"
"506","Santigold","images/artists/image_IpSYWu1.jpg","24/11/2023 11:17:13.-1f+00","24","0"
"507","Mr Lambo","images/artists/image_JjKtxH1.jpg","24/11/2023 11:38:00.-1f+00","25","0"
"508","DOROFEEVA","images/artists/image_fgRwPSJ.jpg","25/11/2023 04:43:13.-1f+00","1","0"
"509","Luke Combs","images/artists/image_aVJr6S6.jpg","25/11/2023 05:09:27.-1f+00","24","0"
"510","ATL","images/artists/image_6SfS5dE.jpg","25/11/2023 05:30:22.-1f+00","1","0"
"511","ABBA","images/artists/image_kdyC24q.jpg","25/11/2023 06:24:48.-1f+00","1","0"
"512","Sade","images/artists/image_bCOmXju.jpg","25/11/2023 06:31:09.-1f+00","24","0"
"513","Kygo","images/artists/image_DzTMs06.jpg","25/11/2023 06:39:48.-1f+00","1","0"
"514","David Guetta","images/artists/image_YPB8z0F.jpg","25/11/2023 06:47:20.-1f+00","22","0"
"515","Cory Gunz","images/artists/image_Eu0igGZ.jpg","27/11/2023 05:11:12.-1f+00","22","0"
"516","Зомб","images/artists/image_37CASFA.jpg","27/11/2023 06:53:41.-1f+00","1","0"
"517","Kid Cudi","images/artists/image_C9GFcg4.jpg","27/11/2023 08:29:23.-1f+00","24","0"
"518","Raekwon","images/artists/image_mLvPxMk.jpg","27/11/2023 08:31:13.-1f+00","24","0"
"519","Rick Ross","images/artists/image_c6EzimR.jpg","27/11/2023 08:57:56.-1f+00","24","0"
"520","Pusha T","images/artists/image_mJ0w7Fq.jpg","27/11/2023 09:34:06.-1f+00","24","0"
"521","Swizz Beatz","images/artists/image_7JqXjoK.jpg","27/11/2023 09:35:25.-1f+00","24","0"
"522","RZA","images/artists/image_Kdb48gP.jpg","27/11/2023 09:37:40.-1f+00","24","0"
"523","John Legend","images/artists/image_wAmjV0I.jpg","27/11/2023 10:25:25.-1f+00","24","0"
"524","Dua Lipa","images/artists/image_5y5U1vP.jpg","27/11/2023 10:43:17.-1f+00","25","0"
"525","Shakira","images/artists/image_899OAj9.jpg","27/11/2023 12:50:07.-1f+00","22","0"
"526","BLACKPINK","images/artists/image_XFf7aew.jpg","27/11/2023 13:04:05.-1f+00","25","0"
"527","Mr Hudson","images/artists/image_I2vl2yd.jpg","28/11/2023 04:19:14.-1f+00","24","0"
"528","Tyler, The Creator","images/artists/image_Zbq1Hs8.jpg","28/11/2023 05:08:49.-1f+00","22","0"
"529","Mos Def","images/artists/image_avGFhRE.jpg","28/11/2023 06:22:19.-1f+00","24","0"
"530","Dj Premier","images/artists/image_itZ67eW.jpg","28/11/2023 06:37:17.-1f+00","24","0"
"531","Chris Martin","images/artists/image_hXhZwtv.jpg","28/11/2023 06:51:08.-1f+00","24","0"
"532","LOBODA","images/artists/image_j4yRFdJ.jpg","28/11/2023 06:52:53.-1f+00","1","0"
"533","Halsey","images/artists/image_kL0dJ7s.jpg","28/11/2023 08:21:09.-1f+00","24","0"
"534","Diplo","images/artists/image_bjX5Uom.jpg","28/11/2023 08:34:59.-1f+00","24","0"
"535","The Chemical Brothers","images/artists/image_s5UptNp.jpg","28/11/2023 09:16:22.-1f+00","23","0"
"536","Ludacris","images/artists/image_Mhmqmrb.jpg","28/11/2023 09:17:41.-1f+00","24","0"
"537","Martin Garrix","images/artists/image_PjrmQSf.jpg","28/11/2023 09:54:57.-1f+00","25","0"
"538","Gesaffelstein","images/artists/image_vhnhuXj.jpg","28/11/2023 12:17:09.-1f+00","22","0"
"539","LYRIQ","images/artists/image_0xh0o8Z.jpg","28/11/2023 12:22:46.-1f+00","1","0"
"540","Frank Ocean","images/artists/image_N0V1NE0.jpg","29/11/2023 04:14:13.-1f+00","24","0"
"541","Otis Redding","images/artists/image_ecdi8vc.jpg","29/11/2023 04:59:03.-1f+00","24","0"
"542","M'Dee","images/artists/image_bBv7cZ9.jpg","29/11/2023 05:11:49.-1f+00","1","0"
"543","MONATIK","images/artists/image_asAdqKx.jpg","29/11/2023 05:38:57.-1f+00","1","0"
"544","Curtis Mayfield","images/artists/image_mXE1Nip.jpg","29/11/2023 06:37:03.-1f+00","24","0"
"545","PARTYNEXTDOOR","images/artists/image_8l0zMiK.jpg","29/11/2023 07:08:07.-1f+00","24","0"
"546","Alejandro Sanz","images/artists/image_mOE3qrG.jpg","29/11/2023 07:45:41.-1f+00","22","0"
"547","Gustavo Cerati","images/artists/image_VejKwXn.jpg","29/11/2023 07:50:41.-1f+00","22","0"
"548","Syleena Johnson","images/artists/image_hEeNR4Z.jpg","29/11/2023 07:58:16.-1f+00","24","0"
"549","Mary J. Blige","images/artists/image_kChX3V5.jpg","29/11/2023 08:11:33.-1f+00","23","0"
"550","Talib Kweli","images/artists/image_roWIZwq.jpg","29/11/2023 08:47:05.-1f+00","24","0"
"551","Common","images/artists/image_Clhm5ew.jpg","29/11/2023 08:48:44.-1f+00","24","0"
"552","Twista","images/artists/image_eDQmCjs.jpg","29/11/2023 09:14:21.-1f+00","24","0"
"553","Freeway","images/artists/image_jfniyD4.jpg","29/11/2023 09:35:27.-1f+00","24","0"
"554","Santana","images/artists/image_8rOFsWC.jpg","29/11/2023 10:51:31.-1f+00","22","0"
"555","Wyclef Jean","images/artists/image_x3OkU3B.jpg","29/11/2023 10:55:20.-1f+00","22","0"
"556","Usher","images/artists/image_SmECnGG.jpg","30/11/2023 04:59:48.-1f+00","24","0"
"557","Boyz II Men","images/artists/image_57XnI5D.jpg","30/11/2023 05:10:48.-1f+00","24","0"
"558","Mariah Carey","images/artists/image_HHeUZgz.jpg","30/11/2023 05:19:12.-1f+00","24","0"
"559","Busta Rhymes","images/artists/image_cnz13rB.jpg","30/11/2023 05:27:48.-1f+00","24","0"
"560","The Band Perry","images/artists/image_GWnrYpv.jpg","30/11/2023 05:45:41.-1f+00","24","0"
"561","Jessica Jarrell","images/artists/image_qBJTRHO.jpg","30/11/2023 06:42:08.-1f+00","24","0"
"562","Sean Kingston","images/artists/image_r23szm8.jpg","30/11/2023 06:51:52.-1f+00","24","0"
"563","Jennifer Lopez","images/artists/image_ChnON5E.jpg","30/11/2023 07:08:43.-1f+00","24","0"
"564","Pitbull","images/artists/image_pIkysAz.jpg","30/11/2023 07:23:11.-1f+00","24","0"
"565","El Cata","images/artists/image_EvILrOj.jpg","30/11/2023 08:55:36.-1f+00","22","0"
"566","Татьяна Овсиенко","images/artists/image_CvTVXVn.jpg","30/11/2023 10:08:49.-1f+00","1","0"
"567","Charlie Puth","images/artists/image_rseol0A.jpg","30/11/2023 10:47:54.-1f+00","25","0"
"568","Selena Gomez","images/artists/image_6DmhNHq.jpg","30/11/2023 11:28:58.-1f+00","25","0"
"569","Dizzee Rascal","images/artists/image_cZUpUhv.jpg","30/11/2023 12:34:50.-1f+00","22","0"
"570","Kehlani","images/artists/image_zapdaLG.jpg","30/11/2023 12:44:54.-1f+00","25","0"
"571","TSOY","images/artists/image_u9jmVoj.jpg","30/11/2023 12:47:12.-1f+00","1","0"
"572","LL Cool J","images/artists/image_HOaVIai.jpg","1/12/2023 05:41:39.-1f+00","24","0"
"573","Jadakiss","images/artists/image_qh04H01.jpg","1/12/2023 05:47:19.-1f+00","24","0"
"574","Styles P","images/artists/image_ypxn3cf.jpg","1/12/2023 05:49:54.-1f+00","24","0"
"578","Billie Eilish","images/artists/image_rrIsq4p.jpg","1/12/2023 08:17:43.-1f+00","22","0"
"576","Fatboy Slim","images/artists/image_EQ6K2Zh.jpg","1/12/2023 06:31:56.-1f+00","23","0"
"577","Nicky Jam","images/artists/image_LYdP90d.jpg","1/12/2023 07:07:08.-1f+00","22","0"
"579","Эдита Пьеха","images/artists/image_959CrTa.jpg","1/12/2023 11:09:21.-1f+00","1","0"
"580","Аслан Гусейнов","images/artists/image_Ss08Cxz.jpg","1/12/2023 11:37:36.-1f+00","24","0"
"581","James Taylor","images/artists/image_72fthfF.jpg","1/12/2023 11:48:49.-1f+00","25","0"
"582","Таисия Повалий","images/artists/image_EvvYhFp.jpg","1/12/2023 11:57:16.-1f+00","1","0"
"583","София Ротару","images/artists/image_MXnZMJ2.jpg","1/12/2023 12:02:40.-1f+00","1","0"
"584","May Wave$","images/artists/image_Y0gX7xu.jpg","1/12/2023 12:03:29.-1f+00","22","0"
"585","John Mayer","images/artists/image_HQkqtKW.jpg","1/12/2023 12:40:20.-1f+00","23","0"
"586","TURAL EVEREST","images/artists/image_6eeLMa9.jpg","2/12/2023 04:03:30.-1f+00","24","0"
"587","DJ M.E.G.","images/artists/image_vTWW75a.jpg","2/12/2023 06:20:33.-1f+00","22","0"
"588","Валерий Сюткин","images/artists/image_O8QBV0t.jpg","2/12/2023 06:35:06.-1f+00","1","0"
"589","Наталья Подольская","images/artists/image_7BbtNdg.jpg","2/12/2023 06:47:46.-1f+00","1","0"
"590","Маша Распутина","images/artists/image_dxhpIgY.jpg","2/12/2023 07:34:50.-1f+00","24","0"
"591","Ленинград","images/artists/image_GXTwZWq.jpg","4/12/2023 04:16:44.-1f+00","23","0"
"592","Муслим Магомаев","images/artists/image_mWkaXw3.jpg","4/12/2023 04:37:34.-1f+00","24","0"
"593","Рома Пан","images/artists/image_RLV6e8Q.jpg","4/12/2023 07:28:24.-1f+00","1","0"
"626","Алексей Брянцев","images/artists/image_YvBoIpO.jpg","6/12/2023 09:29:08.-1f+00","1","0"
"594","Звонкий","images/artists/image_hKTu36P.jpeg","4/12/2023 07:57:27.-1f+00","1","0"
"595","Лигалайз","images/artists/image_joUBBXv.jpg","4/12/2023 09:35:55.-1f+00","1","0"
"596","The Tiger Lillies","images/artists/image_mwc4NUo.jpg","4/12/2023 12:12:53.-1f+00","23","0"
"597","Сергей Шнуров","images/artists/image_uSuG0tZ.jpg","5/12/2023 04:06:26.-1f+00","23","0"
"598","Boosin","images/artists/image_Sm3DuwQ.jpg","5/12/2023 04:23:53.-1f+00","22","0"
"599","The Hatters","images/artists/image_FZvh6Pv.jpg","5/12/2023 04:37:18.-1f+00","22","0"
"600","De La Ghetto","images/artists/image_JPx0n1d.jpg","5/12/2023 05:07:00.-1f+00","22","0"
"601","Дживан Гаспарян","images/artists/image_XMRz8h1.jpg","5/12/2023 05:44:30.-1f+00","22","0"
"602","SEREBRO","images/artists/image_bUXWJov.jpg","5/12/2023 06:01:22.-1f+00","24","0"
"603","Yellow Claw","images/artists/image_e5CAQvC.jpg","5/12/2023 06:16:25.-1f+00","24","0"
"604","Альберт Асадуллин","images/artists/image_AvRQ1Qj.jpg","5/12/2023 06:39:27.-1f+00","22","0"
"605","Никита Малинин","images/artists/image_yR3i1MC.jpg","5/12/2023 07:29:38.-1f+00","24","0"
"606","Сергей Рогожин","images/artists/image_xAX7uFK.jpg","5/12/2023 09:03:21.-1f+00","22","0"
"609","Артём Качер","images/artists/image_xG4G8cJ.jpg","5/12/2023 12:31:47.-1f+00","22","0"
"610","Xzibit","images/artists/image_kzl2yJY.jpg","6/12/2023 05:01:08.-1f+00","23","0"
"611","Nas","images/artists/image_e91f0Nn.jpg","6/12/2023 05:15:08.-1f+00","23","0"
"612","PIZZA","images/artists/image_vj0lX3V.jpg","6/12/2023 05:15:28.-1f+00","22","0"
"613","Потап и Настя","images/artists/image_SiO8mX0.jpg","6/12/2023 05:29:37.-1f+00","22","0"
"614","Boomkat","images/artists/image_4wZfI5a.jpg","6/12/2023 05:37:37.-1f+00","23","0"
"615","Rakim","images/artists/image_H6o02I9.jpg","6/12/2023 05:44:56.-1f+00","23","0"
"616","Young Zee","images/artists/image_t2wqXFl.jpg","6/12/2023 06:00:08.-1f+00","23","0"
"617","Gang Starr","images/artists/image_1VEPpJb.jpg","6/12/2023 06:08:44.-1f+00","23","0"
"618","Виктор Королёв","images/artists/image_fwGw19T.jpg","6/12/2023 07:23:25.-1f+00","1","0"
"619","Ольга Стельмах","images/artists/image_VTvDG80.jpg","6/12/2023 07:33:36.-1f+00","1","0"
"620","Юлия Волкова","images/artists/image_5aLq8wH.jpg","6/12/2023 07:38:20.-1f+00","22","0"
"621","Кира Дымов","images/artists/image_o3Xz7Oj.jpg","6/12/2023 07:40:57.-1f+00","1","0"
"622","Вика Цыганова","images/artists/image_8jTS6Q1.jpg","6/12/2023 07:46:20.-1f+00","1","0"
"623","Леонид Телешев","images/artists/image_zrTIAGr.jpg","6/12/2023 07:50:06.-1f+00","1","0"
"624","Никки Джамал","images/artists/image_xCRKPQt.jpg","6/12/2023 07:52:15.-1f+00","22","0"
"625","Dj Fisun","images/artists/image_PYh4iK0.jpg","6/12/2023 08:06:33.-1f+00","22","0"
"627","Anastacia","images/artists/image_KQY6sDT.jpg","6/12/2023 09:51:03.-1f+00","22","0"
"628","Смысловые Галлюцинации","images/artists/image_Xt38O68.jpg","6/12/2023 11:09:59.-1f+00","25","0"
